	id	difference	execution_time	longitude	latitude
6337	306	 1-6	2015-08-09 15:30:00	-74.00530063	40.70823502
6338	307	 7-14	2015-08-09 15:30:00	-73.98990025	40.71427487
6339	308	 1-6	2015-08-09 15:30:00	-73.99851193	40.71307916
6340	309	15-24	2015-08-09 15:30:00	-74.013012	40.7149787
6341	310	 1-6	2015-08-09 15:30:00	-73.98912867	40.68926942
6342	311	 7-14	2015-08-09 15:30:00	-73.98802084	40.7172274
6343	312	15-24	2015-08-09 15:30:00	-73.989111	40.722055
6344	313	 1-6	2015-08-09 15:30:00	-73.96751037	40.69610226
6345	314	 7-14	2015-08-09 15:30:00	-73.990539	40.69383
6346	315	 7-14	2015-08-09 15:30:00	-74.00670227	40.70355377
6347	316	 1-6	2015-08-09 15:30:00	-74.00653609	40.70955958
6348	317	 1-6	2015-08-09 15:30:00	-73.98185424	40.72453734
6349	318	 1-6	2015-08-09 15:30:00	-73.9779874	40.75320159
6350	320	 1-6	2015-08-09 15:30:00	-74.005549	40.717571
6351	321	 1-6	2015-08-09 15:30:00	-73.98971773	40.69991755
6352	323	 1-6	2015-08-09 15:30:00	-73.98631746	40.69236178
6353	324	 1-6	2015-08-09 15:30:00	-73.981013	40.689888
6354	325	 1-6	2015-08-09 15:30:00	-73.98473765	40.73624527
6355	326	 1-6	2015-08-09 15:30:00	-73.98426726	40.72953837
6356	327	15-24	2015-08-09 15:30:00	-74.01658354	40.7153379
6357	328	 7-14	2015-08-09 15:30:00	-74.00965965	40.72405549
6358	329	15-24	2015-08-09 15:30:00	-74.01020609	40.72043411
6359	330	 1-6	2015-08-09 15:30:00	-74.00562789	40.71450451
6360	331	 7-14	2015-08-09 15:30:00	-73.99193043	40.71173107
6361	332	 7-14	2015-08-09 15:30:00	-73.97948148	40.71219906
6362	334	 7-14	2015-08-09 15:30:00	-73.99726235	40.74238787
6363	335	 7-14	2015-08-09 15:30:00	-73.99404649	40.72903917
6364	336	 7-14	2015-08-09 15:30:00	-73.99906065	40.73047747
6365	337	 1-6	2015-08-09 15:30:00	-74.00838676	40.7037992
6366	340	 1-6	2015-08-09 15:30:00	-73.98776323	40.71269042
6367	341	 1-6	2015-08-09 15:30:00	-73.97628939	40.71782143
6368	342	 1-6	2015-08-09 15:30:00	-73.98016555	40.71739973
6369	343	 1-6	2015-08-09 15:30:00	-73.96986848	40.69794
6370	345	15-24	2015-08-09 15:30:00	-73.99704374	40.73649403
6371	346	15-24	2015-08-09 15:30:00	-74.00618026	40.73652889
6372	347	25-39	2015-08-09 15:30:00	-74.008591	40.728846
6373	348	 7-14	2015-08-09 15:30:00	-74.00154702	40.72490985
6374	349	 1-6	2015-08-09 15:30:00	-73.98329859	40.71850211
6375	350	 7-14	2015-08-09 15:30:00	-73.9870295	40.71559509
6376	351	 1-6	2015-08-09 15:30:00	-74.00612572	40.70530954
6377	352	 7-14	2015-08-09 15:30:00	-73.97722479	40.76340613
6378	353	 1-6	2015-08-09 15:30:00	-73.97431458	40.68539567
6379	354	 1-6	2015-08-09 15:30:00	-73.96223558	40.69363137
6380	355	 1-6	2015-08-09 15:30:00	-73.99974372	40.71602118
6381	356	 1-6	2015-08-09 15:30:00	-73.98261206	40.71622644
6382	357	 1-6	2015-08-09 15:30:00	-73.99158043	40.73261787
6383	358	15-24	2015-08-09 15:30:00	-74.00711384	40.73291553
6384	359	 1-6	2015-08-09 15:30:00	-73.97498696	40.75510267
6385	360	 1-6	2015-08-09 15:30:00	-74.00887308	40.70717936
6386	361	 7-14	2015-08-09 15:30:00	-73.99190759	40.71605866
6387	362	 7-14	2015-08-09 15:30:00	-73.98753523	40.75172632
6388	363	 7-14	2015-08-09 15:30:00	-74.01713445	40.70834698
6389	365	 1-6	2015-08-09 15:30:00	-73.9614583	40.68223166
6390	366	 7-14	2015-08-09 15:30:00	-73.968896	40.693261
6391	367	 1-6	2015-08-09 15:30:00	-73.97069431	40.75828065
6392	368	25-39	2015-08-09 15:30:00	-74.00214988	40.73038599
6393	369	 7-14	2015-08-09 15:30:00	-74.00026394	40.73224119
6394	373	 1-6	2015-08-09 15:30:00	-73.95381995	40.69331716
6395	375	15-24	2015-08-09 15:30:00	-73.99695094	40.72679454
6396	376	 1-6	2015-08-09 15:30:00	-74.00722156	40.70862144
6397	377	 7-14	2015-08-09 15:30:00	-74.00566443	40.72243797
6398	379	 7-14	2015-08-09 15:30:00	-73.9916	40.749156
6399	380	15-24	2015-08-09 15:30:00	-74.00293877	40.73401143
6400	382	15-24	2015-08-09 15:30:00	-73.99200509	40.73492695
6401	383	 7-14	2015-08-09 15:30:00	-74.000271	40.735238
6402	384	 1-6	2015-08-09 15:30:00		
6403	385	 1-6	2015-08-09 15:30:00	-73.96603308	40.75797322
6404	386	 1-6	2015-08-09 15:30:00	-74.00234482	40.71494807
6405	387	40+	2015-08-09 15:30:00	-74.0046073	40.71273266
6406	388	 1-6	2015-08-09 15:30:00	-74.002950346	40.749717753
6407	389	 1-6	2015-08-09 15:30:00	-73.96525063	40.71044554
6408	391	 7-14	2015-08-09 15:30:00	-73.99344559	40.69760127
6409	392	 1-6	2015-08-09 15:30:00	-73.987167	40.695065
6410	393	 7-14	2015-08-09 15:30:00	-73.97995466	40.72299208
6411	394	 7-14	2015-08-09 15:30:00	-73.97768752	40.72521311
6412	395	 1-6	2015-08-09 15:30:00	-73.98410637	40.68807003
6413	396	 1-6	2015-08-09 15:30:00	-73.9557689392	40.680342423
6414	397	 1-6	2015-08-09 15:30:00	-73.96922273	40.68415748
6415	398	 1-6	2015-08-09 15:30:00	-73.9999786	40.69165183
6416	400	 1-6	2015-08-09 15:30:00	-73.98178024	40.71926081
6417	401	 7-14	2015-08-09 15:30:00	-73.98997825	40.72019576
6418	402	15-24	2015-08-09 15:30:00	-73.98955109	40.7403432
6419	403	 7-14	2015-08-09 15:30:00	-73.99069656	40.72502876
6420	404	25-39	2015-08-09 15:30:00	-74.00550867	40.7405826
6421	405	 7-14	2015-08-09 15:30:00	-74.008119	40.739323
6422	406	 7-14	2015-08-09 15:30:00	-73.99595065	40.69512845
6423	408	 7-14	2015-08-09 15:30:00	-73.99400398	40.71076228
6424	409	 1-6	2015-08-09 15:30:00	-73.95643107	40.6906495
6425	410	 7-14	2015-08-09 15:30:00	-73.98517977	40.72066442
6426	411	 1-6	2015-08-09 15:30:00	-73.97668709	40.72228087
6427	412	25-39	2015-08-09 15:30:00	-73.99422366	40.7158155
6428	414	 1-6	2015-08-09 15:30:00	-73.98765762	40.70281858
6429	415	 1-6	2015-08-09 15:30:00	-74.00926027	40.7047177
6430	417	 7-14	2015-08-09 15:30:00	-74.01020234	40.71291224
6431	418	 1-6	2015-08-09 15:30:00	-73.982578	40.70224
6432	420	 1-6	2015-08-09 15:30:00	-73.96968902	40.68764484
6433	421	 1-6	2015-08-09 15:30:00	-73.97129668	40.69573398
6434	422	 1-6	2015-08-09 15:30:00	-73.988038	40.770513
6435	423	 1-6	2015-08-09 15:30:00	-73.98690506	40.76584941
6436	426	15-24	2015-08-09 15:30:00	-74.01322069	40.71754834
6437	427	 7-14	2015-08-09 15:30:00	-74.013942	40.701907
6438	428	 7-14	2015-08-09 15:30:00	-73.98783413	40.72467721
6439	430	 7-14	2015-08-09 15:30:00	-73.98656928	40.7014851
6440	431	 1-6	2015-08-09 15:30:00	-73.98263429	40.68864636
6441	432	 7-14	2015-08-09 15:30:00	-73.98379855	40.72621788
6442	433	 7-14	2015-08-09 15:30:00	-73.98057249	40.72955361
6443	434	 1-6	2015-08-09 15:30:00	-74.00366443	40.74317449
6444	435	15-24	2015-08-09 15:30:00	-73.99415556	40.74173969
6445	437	 1-6	2015-08-09 15:30:00	-73.9500479759	40.6809833854
6446	438	15-24	2015-08-09 15:30:00	-73.98564945	40.72779126
6447	439	 7-14	2015-08-09 15:30:00	-73.98978041	40.7262807
6448	440	 1-6	2015-08-09 15:30:00	-73.97282625	40.75255434
6449	441	 1-6	2015-08-09 15:30:00	-73.967416	40.756014
6450	442	 1-6	2015-08-09 15:30:00	-73.993915	40.746647
6451	443	 1-6	2015-08-09 15:30:00	-73.96408963	40.70853074
6452	444	25-39	2015-08-09 15:30:00	-73.98915076	40.7423543
6453	445	15-24	2015-08-09 15:30:00	-73.98142006	40.72740794
6454	446	15-24	2015-08-09 15:30:00	-73.99529885	40.74487634
6455	447	 7-14	2015-08-09 15:30:00	-73.9851615	40.76370739
6456	448	 7-14	2015-08-09 15:30:00	-73.9979009	40.75660359
6457	449	 1-6	2015-08-09 15:30:00	-73.98789473	40.76461837
6458	450	 7-14	2015-08-09 15:30:00	-73.98788205	40.76227205
6459	453	 7-14	2015-08-09 15:30:00	-73.99915362	40.74475148
6460	454	 1-6	2015-08-09 15:30:00	-73.96592976	40.75455731
6461	455	 1-6	2015-08-09 15:30:00	-73.96905301	40.75001986
6462	456	 1-6	2015-08-09 15:30:00	-73.97402311	40.7597108
6463	457	25-39	2015-08-09 15:30:00	-73.98169333	40.76695317
6464	458	 7-14	2015-08-09 15:30:00	-74.005226	40.751396
6465	459	15-24	2015-08-09 15:30:00	-74.007756	40.746745
6466	460	 1-6	2015-08-09 15:30:00	-73.96590294	40.71285887
6467	461	15-24	2015-08-09 15:30:00	-73.98205027	40.73587678
6468	462	15-24	2015-08-09 15:30:00	-74.00451887	40.74691959
6469	463	 7-14	2015-08-09 15:30:00	-74.00443172	40.74206539
6470	464	 1-6	2015-08-09 15:30:00	-73.96759673	40.75934501
6471	465	15-24	2015-08-09 15:30:00	-73.98658032	40.75513557
6472	466	 7-14	2015-08-09 15:30:00	-73.99144871	40.74395411
6473	467	 1-6	2015-08-09 15:30:00	-73.97895137	40.68312489
6474	468	 7-14	2015-08-09 15:30:00	-73.98192338	40.7652654
6475	469	 7-14	2015-08-09 15:30:00	-73.98268129	40.76344058
6476	470	15-24	2015-08-09 15:30:00	-74.00004031	40.74345335
6477	471	 1-6	2015-08-09 15:30:00	-73.95698119	40.71286844
6478	473	 1-6	2015-08-09 15:30:00	-73.9919254	40.72110063
6479	474	 7-14	2015-08-09 15:30:00	-73.98683077	40.7451677
6480	475	 7-14	2015-08-09 15:30:00	-73.98758561	40.73524276
6481	476	 7-14	2015-08-09 15:30:00	-73.97966069	40.74394314
6482	477	 1-6	2015-08-09 15:30:00	-73.9900262	40.75640548
6483	478	 1-6	2015-08-09 15:30:00	-73.99884222	40.76030096
6484	479	 7-14	2015-08-09 15:30:00	-73.9912551	40.76019252
6485	480	 7-14	2015-08-09 15:30:00	-73.99061728	40.76669671
6486	481	 1-6	2015-08-09 15:30:00	-73.96264403	40.71260486
6487	482	 7-14	2015-08-09 15:30:00	-73.99931783	40.73935542
6488	483	 7-14	2015-08-09 15:30:00	-73.98889957	40.73223272
6489	484	 7-14	2015-08-09 15:30:00	-73.98014437	40.75500254
6490	486	 1-6	2015-08-09 15:30:00	-73.98855723	40.7462009
6491	487	 7-14	2015-08-09 15:30:00	-73.97573881	40.73314259
6492	488	 1-6	2015-08-09 15:30:00	-73.99372222	40.75645824
6493	489	 7-14	2015-08-09 15:30:00	-74.00176802	40.75066386
6494	490	15-24	2015-08-09 15:30:00	-73.993934	40.751551
6495	491	 7-14	2015-08-09 15:30:00	-73.98602213	40.74096374
6496	492	 1-6	2015-08-09 15:30:00	-73.99093085	40.75019995
6497	494	 7-14	2015-08-09 15:30:00	-73.99723551	40.74734825
6498	495	 1-6	2015-08-09 15:30:00	-73.99301222	40.76269882
6499	496	 1-6	2015-08-09 15:30:00	-73.99238967	40.73726186
6500	497	25-39	2015-08-09 15:30:00	-73.99009296	40.73704984
6501	498	 7-14	2015-08-09 15:30:00	-73.98808416	40.74854862
6502	499	25-39	2015-08-09 15:30:00	-73.98191841	40.76915505
6503	500	 7-14	2015-08-09 15:30:00	-73.98336183	40.76228826
6504	501	 7-14	2015-08-09 15:30:00	-73.97121214	40.744219
6505	502	 7-14	2015-08-09 15:30:00	-73.981346	40.714215
6506	503	 7-14	2015-08-09 15:30:00	-73.98751968	40.73827428
6507	504	 7-14	2015-08-09 15:30:00	-73.98165557	40.73221853
6508	505	 7-14	2015-08-09 15:30:00	-73.98848395	40.74901271
6509	507	 7-14	2015-08-09 15:30:00	-73.97973776	40.73912601
6510	508	 1-6	2015-08-09 15:30:00	-73.99667444	40.76341379
6511	509	 7-14	2015-08-09 15:30:00	-74.00197139	40.7454973
6512	511	 7-14	2015-08-09 15:30:00	-73.97772429	40.72938685
6513	512	 7-14	2015-08-09 15:30:00	-73.99839279	40.7500727
6514	513	 7-14	2015-08-09 15:30:00	-73.988639	40.768254
6515	514	40+	2015-08-09 15:30:00	-74.00277668	40.76087502
6516	515	 7-14	2015-08-09 15:30:00	-73.99461843	40.76009437
6517	516	 1-6	2015-08-09 15:30:00	-73.96784384	40.75206862
6518	517	 7-14	2015-08-09 15:30:00	-73.97791	40.751581
6519	518	 7-14	2015-08-09 15:30:00	-73.9734419	40.74780373
6520	519	 1-6	2015-08-09 15:30:00	-73.977706	40.751873
6521	521	 7-14	2015-08-09 15:30:00	-73.9944420755	40.7509673487
6522	522	 1-6	2015-08-09 15:30:00	-73.97207836	40.75714758
6523	523	 1-6	2015-08-09 15:30:00	-73.99138152	40.75466591
6524	524	 1-6	2015-08-09 15:30:00	-73.98316936	40.75527307
6525	525	 7-14	2015-08-09 15:30:00	-74.0021163	40.75594159
6526	527	 7-14	2015-08-09 15:30:00	-73.976056	40.744023
6527	528	25-39	2015-08-09 15:30:00	-73.97706058	40.74290902
6528	530	 7-14	2015-08-09 15:30:00	-73.990541	40.771522
6529	531	 7-14	2015-08-09 15:30:00	-73.99266288	40.71893904
6530	532	 1-6	2015-08-09 15:30:00	-73.960876	40.710451
6531	533	 1-6	2015-08-09 15:30:00	-73.98721619	40.75299641
6532	534	 1-6	2015-08-09 15:30:00	-74.0127234	40.70255065
6533	536	 7-14	2015-08-09 15:30:00	-73.97536082	40.74144387
6534	537	 1-6	2015-08-09 15:30:00	-73.98409214	40.74025878
6535	539	 1-6	2015-08-09 15:30:00	-73.96024116	40.71534825
6536	545	 7-14	2015-08-09 15:30:00	-73.97809472	40.736502
6537	546	 7-14	2015-08-09 15:30:00	-73.98303529	40.74444921
6538	2000	 7-14	2015-08-09 15:30:00	-73.98940236	40.70255088
6539	2002	 7-14	2015-08-09 15:30:00	-73.963198	40.716887
6540	2003	 7-14	2015-08-09 15:30:00	-73.9805442095	40.733812192
6541	2004	 7-14	2015-08-09 15:30:00	-74.004704	40.724399
6542	2005	 1-6	2015-08-09 15:30:00	-73.97100056	40.70531194
6543	2006	15-24	2015-08-09 15:30:00	-73.97634151	40.76590936
6544	2008	15-24	2015-08-09 15:30:00	-74.01677685	40.70569254
6545	2009	 1-6	2015-08-09 15:30:00	-73.99682619	40.71117444
6546	2010	 7-14	2015-08-09 15:30:00	-74.00234737	40.72165481
6547	2012	 1-6	2015-08-09 15:30:00	-73.976806	40.739445
6548	2017	 1-6	2015-08-09 15:30:00	-73.97121414	40.75022392
6549	2021	15-24	2015-08-09 15:30:00	-73.98859651	40.75929124
6550	2022	 1-6	2015-08-09 15:30:00	-73.959223	40.759107
6551	2023	 1-6	2015-08-09 15:30:00	-73.97031366	40.75968085
6552	3002	40+	2015-08-09 15:30:00	-74.015756	40.711512
6553	3120	 7-14	2015-08-09 15:30:00	-73.96044	40.74161
6554	3180	 7-14	2015-08-09 15:30:00	-73.99712	40.69878
6555	3181	15-24	2015-08-09 15:30:00	-74.016398	40.692609
6556	3182	 7-14	2015-08-09 15:30:00	-74.016966	40.686931
6557	72	15-24	2015-08-09 16:00:00	-73.99392888	40.76727216
6558	79	 1-6	2015-08-09 16:00:00	-74.00666661	40.71911552
6559	83	 7-14	2015-08-09 16:00:00	-73.97632328	40.68382604
6560	116	15-24	2015-08-09 16:00:00	-74.00149746	40.74177603
6561	119	 1-6	2015-08-09 16:00:00	-73.97803415	40.69608941
6562	120	 1-6	2015-08-09 16:00:00	-73.95928168	40.68676793
6563	127	25-39	2015-08-09 16:00:00	-74.00674436	40.73172428
6564	128	15-24	2015-08-09 16:00:00	-74.00297088	40.72710258
6565	137	15-24	2015-08-09 16:00:00	-73.972924	40.761628
6566	144	 7-14	2015-08-09 16:00:00	-73.98068914	40.69839895
6567	146	 1-6	2015-08-09 16:00:00	-74.0091059	40.71625008
6568	147	 1-6	2015-08-09 16:00:00	-74.01121978	40.71542197
6569	150	 7-14	2015-08-09 16:00:00	-73.98085795	40.7208736
6570	151	 7-14	2015-08-09 16:00:00	-73.99720307	40.7218158
6571	152	 1-6	2015-08-09 16:00:00	-74.00910627	40.71473993
6572	153	 7-14	2015-08-09 16:00:00	-73.9816324043	40.752062307
6573	157	 1-6	2015-08-09 16:00:00	-73.99612349	40.69089272
6574	160	 1-6	2015-08-09 16:00:00	-73.978311	40.748238
6575	161	15-24	2015-08-09 16:00:00	-73.99810231	40.72917025
6576	164	 1-6	2015-08-09 16:00:00	-73.97032517	40.75323098
6577	168	15-24	2015-08-09 16:00:00	-73.99456405	40.73971301
6578	173	15-24	2015-08-09 16:00:00	-73.98442659	40.76064679
6579	195	 7-14	2015-08-09 16:00:00	-74.01043382	40.70905623
6580	212	15-24	2015-08-09 16:00:00	-74.00681753	40.74334935
6581	216	 7-14	2015-08-09 16:00:00	-73.99548059	40.70037867
6582	217	40+	2015-08-09 16:00:00	-73.99383605	40.70277159
6583	223	15-24	2015-08-09 16:00:00	-73.99994661	40.73781509
6584	224	25-39	2015-08-09 16:00:00	-74.00552427	40.71146364
6585	225	 7-14	2015-08-09 16:00:00	-74.00803013	40.74195138
6586	228	 7-14	2015-08-09 16:00:00	-73.971878855	40.7546011026
6587	229	 7-14	2015-08-09 16:00:00	-73.99379025	40.72743423
6588	232	 7-14	2015-08-09 16:00:00	-73.99014892	40.69597683
6589	233	 1-6	2015-08-09 16:00:00	-73.9905273914	40.6947570136
6590	236	15-24	2015-08-09 16:00:00	-73.98713956	40.7284186
6591	237	 1-6	2015-08-09 16:00:00	-73.98672378	40.73047309
6592	238	 7-14	2015-08-09 16:00:00	-74.00859207	40.7361967
6593	239	 1-6	2015-08-09 16:00:00	-73.9813018	40.69196566
6594	241	 1-6	2015-08-09 16:00:00	-73.97493121	40.68981035
6595	242	 1-6	2015-08-09 16:00:00	-73.97350332	40.69788349
6596	243	 1-6	2015-08-09 16:00:00	-73.979382	40.688226
6597	247	 7-14	2015-08-09 16:00:00	-74.00483091	40.73535398
6598	248	 1-6	2015-08-09 16:00:00	-74.00771779	40.72185379
6599	249	15-24	2015-08-09 16:00:00	-74.0090009	40.71870987
6600	250	 7-14	2015-08-09 16:00:00	-73.99565293	40.72456089
6601	251	15-24	2015-08-09 16:00:00	-73.99480012	40.72317958
6602	252	 1-6	2015-08-09 16:00:00	-73.99852205	40.73226398
6603	253	 1-6	2015-08-09 16:00:00	-73.99453948	40.73543934
6604	254	 7-14	2015-08-09 16:00:00	-73.99800419	40.73532427
6605	257	 7-14	2015-08-09 16:00:00	-74.00247214	40.71939226
6606	258	 1-6	2015-08-09 16:00:00	-73.96885458	40.68940747
6607	259	 7-14	2015-08-09 16:00:00	-74.01234218	40.70122128
6608	260	 1-6	2015-08-09 16:00:00	-74.01167797	40.70365182
6609	261	 1-6	2015-08-09 16:00:00	-73.98362464	40.69474881
6610	263	 7-14	2015-08-09 16:00:00	-73.996375	40.71729
6611	264	 7-14	2015-08-09 16:00:00	-74.00731853	40.70706456
6612	265	15-24	2015-08-09 16:00:00	-73.99147535	40.72229346
6613	266	 1-6	2015-08-09 16:00:00	-73.97574813	40.72368361
6614	268	 7-14	2015-08-09 16:00:00	-73.99973337	40.71910537
6615	270	 1-6	2015-08-09 16:00:00	-73.97178913	40.69308257
6616	274	 7-14	2015-08-09 16:00:00	-73.976682	40.68691865
6617	276	 7-14	2015-08-09 16:00:00	-74.0104554	40.71748752
6618	279	 7-14	2015-08-09 16:00:00	-74.00167	40.707873
6619	280	 7-14	2015-08-09 16:00:00	-73.99510132	40.73331967
6620	281	25-39	2015-08-09 16:00:00	-73.97371465	40.7643971
6621	282	 7-14	2015-08-09 16:00:00	-73.96834101	40.70827295
6622	284	 7-14	2015-08-09 16:00:00	-74.0026376103	40.7390169121
6623	285	15-24	2015-08-09 16:00:00	-73.99074142	40.73454567
6624	290	 7-14	2015-08-09 16:00:00	-73.96478473	40.76020258
6625	291	 1-6	2015-08-09 16:00:00	-73.984844	40.713126
6626	293	25-39	2015-08-09 16:00:00	-73.9907647	40.73028666
6627	294	40+	2015-08-09 16:00:00	-73.9957214	40.73049393
6628	295	 7-14	2015-08-09 16:00:00	-73.99293911	40.71406667
6629	296	 1-6	2015-08-09 16:00:00	-73.9970468	40.71413089
6630	297	15-24	2015-08-09 16:00:00	-73.986923	40.734232
6631	298	 1-6	2015-08-09 16:00:00	-73.9796772	40.68683208
6632	300	 7-14	2015-08-09 16:00:00	-73.990214	40.728145
6633	301	 1-6	2015-08-09 16:00:00	-73.98368779	40.72217444
6634	303	 7-14	2015-08-09 16:00:00	-73.99949601	40.72362738
6635	304	15-24	2015-08-09 16:00:00	-74.01361706	40.70463334
6636	305	15-24	2015-08-09 16:00:00	-73.96724467	40.76095756
6637	306	 1-6	2015-08-09 16:00:00	-74.00530063	40.70823502
6638	307	 1-6	2015-08-09 16:00:00	-73.98990025	40.71427487
6639	308	 7-14	2015-08-09 16:00:00	-73.99851193	40.71307916
6640	309	 7-14	2015-08-09 16:00:00	-74.013012	40.7149787
6641	310	 1-6	2015-08-09 16:00:00	-73.98912867	40.68926942
6642	311	 1-6	2015-08-09 16:00:00	-73.98802084	40.7172274
6643	312	 7-14	2015-08-09 16:00:00	-73.989111	40.722055
6644	313	 1-6	2015-08-09 16:00:00	-73.96751037	40.69610226
6645	314	 7-14	2015-08-09 16:00:00	-73.990539	40.69383
6646	315	 7-14	2015-08-09 16:00:00	-74.00670227	40.70355377
6647	316	 1-6	2015-08-09 16:00:00	-74.00653609	40.70955958
6648	317	 7-14	2015-08-09 16:00:00	-73.98185424	40.72453734
6649	318	 1-6	2015-08-09 16:00:00	-73.9779874	40.75320159
6650	320	 7-14	2015-08-09 16:00:00	-74.005549	40.717571
6651	321	 7-14	2015-08-09 16:00:00	-73.98971773	40.69991755
6652	322	 1-6	2015-08-09 16:00:00	-73.991218	40.696192
6653	324	 1-6	2015-08-09 16:00:00	-73.981013	40.689888
6654	325	 7-14	2015-08-09 16:00:00	-73.98473765	40.73624527
6655	326	 7-14	2015-08-09 16:00:00	-73.98426726	40.72953837
6656	327	25-39	2015-08-09 16:00:00	-74.01658354	40.7153379
6657	328	15-24	2015-08-09 16:00:00	-74.00965965	40.72405549
6658	329	 7-14	2015-08-09 16:00:00	-74.01020609	40.72043411
6659	330	 7-14	2015-08-09 16:00:00	-74.00562789	40.71450451
6660	331	 1-6	2015-08-09 16:00:00	-73.99193043	40.71173107
6661	332	40+	2015-08-09 16:00:00	-73.97948148	40.71219906
6662	334	 7-14	2015-08-09 16:00:00	-73.99726235	40.74238787
6663	335	 7-14	2015-08-09 16:00:00	-73.99404649	40.72903917
6664	336	 7-14	2015-08-09 16:00:00	-73.99906065	40.73047747
6665	339	 1-6	2015-08-09 16:00:00	-73.97422494	40.72580614
6666	340	 7-14	2015-08-09 16:00:00	-73.98776323	40.71269042
6667	341	 1-6	2015-08-09 16:00:00	-73.97628939	40.71782143
6668	342	 1-6	2015-08-09 16:00:00	-73.98016555	40.71739973
6669	343	15-24	2015-08-09 16:00:00	-73.96986848	40.69794
6670	346	 7-14	2015-08-09 16:00:00	-74.00618026	40.73652889
6671	347	 1-6	2015-08-09 16:00:00	-74.008591	40.728846
6672	348	15-24	2015-08-09 16:00:00	-74.00154702	40.72490985
6673	349	 1-6	2015-08-09 16:00:00	-73.98329859	40.71850211
6674	350	 7-14	2015-08-09 16:00:00	-73.9870295	40.71559509
6675	351	 7-14	2015-08-09 16:00:00	-74.00612572	40.70530954
6676	352	 7-14	2015-08-09 16:00:00	-73.97722479	40.76340613
6677	353	 1-6	2015-08-09 16:00:00	-73.97431458	40.68539567
6678	354	 1-6	2015-08-09 16:00:00	-73.96223558	40.69363137
6679	355	 1-6	2015-08-09 16:00:00	-73.99974372	40.71602118
6680	356	 1-6	2015-08-09 16:00:00	-73.98261206	40.71622644
6681	357	 1-6	2015-08-09 16:00:00	-73.99158043	40.73261787
6682	358	15-24	2015-08-09 16:00:00	-74.00711384	40.73291553
6683	359	 7-14	2015-08-09 16:00:00	-73.97498696	40.75510267
6684	360	 7-14	2015-08-09 16:00:00	-74.00887308	40.70717936
6685	361	15-24	2015-08-09 16:00:00	-73.99190759	40.71605866
6686	362	 1-6	2015-08-09 16:00:00	-73.98753523	40.75172632
6687	363	 7-14	2015-08-09 16:00:00	-74.01713445	40.70834698
6688	364	 1-6	2015-08-09 16:00:00	-73.96023854	40.68900443
6689	365	 1-6	2015-08-09 16:00:00	-73.9614583	40.68223166
6690	366	 1-6	2015-08-09 16:00:00	-73.968896	40.693261
6691	367	 1-6	2015-08-09 16:00:00	-73.97069431	40.75828065
6692	368	25-39	2015-08-09 16:00:00	-74.00214988	40.73038599
6693	369	 1-6	2015-08-09 16:00:00	-74.00026394	40.73224119
6694	375	 7-14	2015-08-09 16:00:00	-73.99695094	40.72679454
6695	376	 1-6	2015-08-09 16:00:00	-74.00722156	40.70862144
6696	377	 1-6	2015-08-09 16:00:00	-74.00566443	40.72243797
6697	379	 7-14	2015-08-09 16:00:00	-73.9916	40.749156
6698	380	15-24	2015-08-09 16:00:00	-74.00293877	40.73401143
6699	382	25-39	2015-08-09 16:00:00	-73.99200509	40.73492695
6700	383	 7-14	2015-08-09 16:00:00	-74.000271	40.735238
6701	384	 1-6	2015-08-09 16:00:00		
6702	385	 1-6	2015-08-09 16:00:00	-73.96603308	40.75797322
6703	386	 7-14	2015-08-09 16:00:00	-74.00234482	40.71494807
6704	387	25-39	2015-08-09 16:00:00	-74.0046073	40.71273266
6705	388	 1-6	2015-08-09 16:00:00	-74.002950346	40.749717753
6706	389	 1-6	2015-08-09 16:00:00	-73.96525063	40.71044554
6707	390	 1-6	2015-08-09 16:00:00	-73.9842844	40.69221589
6708	391	 1-6	2015-08-09 16:00:00	-73.99344559	40.69760127
6709	392	 1-6	2015-08-09 16:00:00	-73.987167	40.695065
6710	393	 1-6	2015-08-09 16:00:00	-73.97995466	40.72299208
6711	394	 1-6	2015-08-09 16:00:00	-73.97768752	40.72521311
6712	395	 1-6	2015-08-09 16:00:00	-73.98410637	40.68807003
6713	396	 1-6	2015-08-09 16:00:00	-73.9557689392	40.680342423
6714	398	 1-6	2015-08-09 16:00:00	-73.9999786	40.69165183
6715	400	 1-6	2015-08-09 16:00:00	-73.98178024	40.71926081
6716	401	15-24	2015-08-09 16:00:00	-73.98997825	40.72019576
6717	402	15-24	2015-08-09 16:00:00	-73.98955109	40.7403432
6718	403	 7-14	2015-08-09 16:00:00	-73.99069656	40.72502876
6719	404	 7-14	2015-08-09 16:00:00	-74.00550867	40.7405826
6720	405	15-24	2015-08-09 16:00:00	-74.008119	40.739323
6721	406	15-24	2015-08-09 16:00:00	-73.99595065	40.69512845
6722	408	 1-6	2015-08-09 16:00:00	-73.99400398	40.71076228
6723	409	 1-6	2015-08-09 16:00:00	-73.95643107	40.6906495
6724	410	 1-6	2015-08-09 16:00:00	-73.98517977	40.72066442
6725	411	 1-6	2015-08-09 16:00:00	-73.97668709	40.72228087
6726	412	 7-14	2015-08-09 16:00:00	-73.99422366	40.7158155
6727	414	 1-6	2015-08-09 16:00:00	-73.98765762	40.70281858
6728	416	 1-6	2015-08-09 16:00:00	-73.97265183	40.68753406
6729	417	15-24	2015-08-09 16:00:00	-74.01020234	40.71291224
